rightwing,gender,age,extraverted,critical,dependable,anxious,open,reserved,sympathetic,disorganized,calm,conventional
36,female,18,3,5,7,4,6,7,6,1,6,2
90,male,32,5,3,4,1,5,3,5,2,6,3
40,male,55,5,1,6,5,5,6,6,3,7,2
43,female,24,6,5,6,2,6,4,5,4,5,2
71,male,17,2,5,4,2,5,6,2,3,6,3
81,male,34,1,5,3,4,7,7,5,6,6,2
75,male,25,3,6,4,5,6,6,5,5,6,5
37,female,31,2,1,5,7,5,6,6,2,5,1
30,female,22,3,5,3,5,5,5,4,3,4,2
93,male,19,5,7,6,4,4,2,5,1,1,1
25,male,17,4,3,6,2,4,5,6,1,6,5
21,male,28,1,5,4,1,5,7,5,5,7,4
89,male,17,4,4,5,1,4,6,3,5,7,3
22,male,65,1,7,6,3,7,7,6,1,3,1
85,female,57,2,2,6,3,5,6,7,1,7,6
45,male,49,1,5,6,3,6,7,2,2,3,5
61,male,38,4,3,2,2,6,6,6,2,7,4
167,male,28,5,7,7,2,2,6,3,1,6,3
31,female,23,5,3,6,2,7,5,6,1,6,1
27,female,24,3,2,5,5,6,7,7,5,6,2
54,male,41,4,5,7,1,7,7,7,3,6,1
24,male,41,3,6,5,5,7,5,5,3,6,2
22,female,48,6,5,7,6,6,3,7,2,3,1
156,male,15,7,6,7,3,4,4,7,2,5,5
32,male,22,7,5,6,2,6,2,6,1,7,4
114,male,22,3,3,2,5,3,6,1,3,2,1
34,female,25,3,1,6,2,7,6,5,2,6,3
23,male,16,1,2,6,2,6,6,3,6,5,6
20,male,23,1,6,5,7,6,7,6,3,6,3
53,male,30,6,1,2,3,7,6,6,7,4,1
137,male,41,4,5,7,2,5,2,7,5,5,6
37,female,24,6,5,3,7,6,4,6,7,2,2
34,male,26,1,7,5,7,6,7,1,7,2,1
43,male,29,2,5,4,2,6,6,5,5,7,5
137,male,21,2,5,3,3,7,6,6,5,6,2
43,female,51,6,6,6,1,7,2,2,2,6,1
33,male,38,1,5,6,5,7,6,5,2,6,4
40,male,20,2,2,3,4,5,6,5,5,3,4
70,male,32,3,3,6,5,5,6,6,5,5,1
131,male,59,3,5,4,2,5,6,1,2,6,2
59,male,16,2,6,3,7,6,7,3,5,2,1
78,male,17,7,2,7,1,7,1,7,2,6,2
54,female,17,5,7,6,1,7,4,1,4,1,7
48,male,36,2,5,4,3,7,6,3,6,5,3
35,male,23,3,3,7,5,5,6,6,3,7,6
100,female,32,5,6,7,3,6,3,5,1,6,6
21,male,46,4,4,5,2,7,2,7,6,7,1
31,male,16,1,6,5,2,6,3,1,3,2,1
49,male,19,2,4,6,2,4,7,4,2,6,3
90,male,24,3,5,7,5,7,5,7,3,7,5
74,male,18,2,1,7,3,7,6,6,5,7,5
44,male,20,6,5,5,1,6,6,6,5,6,1
24,male,20,7,7,7,6,6,5,6,5,7,2
34,male,20,2,6,2,4,6,6,7,7,5,1
43,male,15,1,7,7,7,5,7,3,1,4,2
30,male,95,2,1,6,5,7,7,4,1,6,5
99,male,19,6,7,6,6,7,1,2,1,0,1
49,female,19,1,5,7,7,5,7,2,3,4,3
71,female,62,2,3,6,4,6,6,4,1,6,1
28,male,18,3,5,6,5,7,6,5,5,6,1
41,male,19,6,6,3,2,6,5,6,5,6,2
88,female,39,5,6,6,6,5,2,6,2,6,5
41,female,51,3,1,7,5,7,6,7,1,6,5
139,male,21,1,4,6,2,4,7,1,4,7,6
100,female,13,2,1,5,3,7,5,4,3,5,4
40,male,25,4,4,1,6,7,7,6,4,4,4
29,female,19,6,6,2,6,7,2,6,6,2,1
38,male,18,7,5,6,1,6,3,5,7,6,1
21,male,19,5,6,5,5,7,5,5,4,3,2
36,female,60,5,3,5,6,6,6,6,1,3,1
21,male,35,7,7,7,6,5,1,6,1,6,4
112,female,19,7,2,7,2,6,4,6,5,5,2
55,male,26,5,7,6,6,3,5,6,2,3,2
66,male,19,7,4,5,6,7,3,6,5,5,2
55,male,23,3,1,7,1,7,6,5,1,7,4
24,male,28,4,3,5,5,6,5,5,3,3,2
39,male,53,3,2,5,6,6,6,6,6,5,3
22,male,32,1,6,6,2,7,7,7,2,7,1
48,male,50,6,6,6,1,7,6,6,7,6,2
65,male,25,2,1,5,5,7,7,5,5,6,1
114,male,32,2,5,6,5,5,6,4,5,3,5
63,male,28,2,5,7,6,6,6,3,4,3,3
101,male,52,1,1,7,6,6,7,4,1,3,3
93,male,33,7,1,7,4,7,6,7,1,4,1
115,female,20,6,6,7,2,7,7,5,1,7,3
29,male,24,2,6,5,6,5,6,5,2,3,2
48,male,18,2,6,3,5,6,5,7,5,2,1
34,female,26,2,6,7,6,7,7,7,5,6,2
24,female,41,7,4,6,7,6,2,7,4,3,1
51,male,42,3,5,6,6,6,5,7,6,2,1
20,male,63,6,1,4,1,7,4,7,4,7,7
105,male,19,7,7,1,7,6,1,7,6,2,1
50,male,30,6,6,7,3,5,2,3,1,6,3
70,male,21,4,6,5,2,6,4,4,5,7,1
36,male,21,7,7,5,2,7,1,5,6,6,2
62,female,29,1,2,7,6,6,7,5,2,3,3
41,female,24,6,5,5,2,3,6,2,3,5,1
21,male,28,1,2,2,3,6,6,4,5,2,4
45,male,30,3,3,3,3,6,5,6,4,3,2
107,female,16,6,6,4,1,4,3,1,7,5,7
45,female,18,5,6,3,7,6,5,4,7,5,2
123,female,16,5,5,6,6,7,5,4,3,4,3
89,male,16,5,3,5,5,6,5,7,2,5,3
68,male,16,4,5,6,5,5,6,5,3,6,3
73,female,16,7,6,7,5,7,2,7,1,5,1
127,male,16,6,2,7,6,6,5,7,5,6,5
35,female,18,6,6,7,5,6,6,7,3,6,2
42,female,23,2,2,5,4,5,6,5,5,4,2
94,female,19,5,3,3,2,5,2,5,5,6,2
59,male,21,2,5,5,3,6,7,2,5,5,3
50,female,17,2,4,2,4,5,5,2,6,6,3
48,male,56,2,5,7,5,6,7,6,2,5,2
104,male,18,4,5,7,1,6,3,5,5,7,3
48,female,46,2,4,6,4,7,5,7,3,5,3
28,male,28,1,3,3,5,5,7,4,5,6,4
25,female,16,5,3,5,6,7,7,7,3,1,1
38,female,17,3,3,5,7,6,4,7,6,2,7
74,female,53,1,2,7,2,7,6,7,1,6,3
22,male,16,1,7,7,7,3,5,2,6,1,1
29,male,44,1,5,7,6,4,6,6,2,5,3
91,male,15,2,5,6,4,3,6,5,3,2,4
22,male,18,1,1,3,4,7,7,7,2,6,7
137,male,23,3,5,3,3,5,3,4,5,6,5
40,male,20,3,3,5,2,7,7,7,3,5,1
49,male,22,6,2,6,1,7,6,6,3,7,3
78,male,18,6,6,6,2,6,1,5,3,6,3
104,male,18,1,1,7,1,5,7,3,1,7,1
86,female,17,2,1,3,6,6,7,6,7,2,3
44,male,21,5,2,3,2,6,6,2,6,6,2
27,female,17,6,5,2,7,5,4,5,5,3,5
77,female,16,2,6,2,7,3,5,6,7,7,3
61,female,20,4,5,5,6,6,5,5,7,4,2
52,female,17,3,4,6,5,5,7,4,6,5,5
45,female,23,6,1,6,6,7,4,7,6,3,6
85,female,18,2,1,6,5,3,6,6,2,5,5
91,female,19,3,2,6,7,5,7,7,5,4,6
116,male,20,1,6,7,2,5,6,6,5,3,3
25,female,18,3,6,5,2,7,6,3,5,3,1
58,female,17,1,6,7,7,4,6,5,2,2,7
58,male,54,4,6,1,7,6,4,2,7,1,2
23,female,30,3,1,6,3,7,7,7,3,7,1
106,male,45,5,5,3,5,3,3,5,6,5,7
20,male,18,1,1,7,1,7,7,2,5,7,1
38,female,16,6,4,2,6,6,4,6,7,3,6
131,male,21,1,6,6,5,5,6,4,5,3,6
41,female,53,2,5,6,6,6,6,6,6,6,1
70,female,17,5,6,3,6,4,5,6,5,3,6
65,female,16,5,5,5,6,5,3,5,5,2,2
69,female,17,5,6,6,3,2,4,6,1,6,2
60,female,16,5,5,6,2,5,3,5,5,7,2
59,female,16,5,4,5,1,3,5,4,5,7,5
50,female,17,6,5,3,5,7,2,4,5,3,1
68,female,16,5,5,6,4,5,5,5,3,2,3
65,female,17,6,6,6,4,5,2,6,5,5,2
76,female,17,5,5,5,3,6,6,6,3,5,3
45,female,30,6,2,6,3,5,3,4,2,5,5
61,female,16,4,5,5,1,6,3,4,4,7,4
76,female,16,6,5,6,5,6,1,5,5,4,6
77,male,16,3,6,6,1,3,4,2,3,7,3
51,male,17,6,7,4,5,7,1,5,1,7,4
117,male,17,2,5,4,5,2,7,2,4,2,4
32,male,22,4,6,2,5,7,4,5,6,3,4
36,female,47,7,6,2,4,7,1,3,5,4,1
90,female,20,5,5,6,5,6,5,6,1,4,4
92,female,17,2,2,6,1,7,7,5,5,6,4
54,female,19,1,2,4,1,5,6,4,5,6,4
37,male,18,2,6,2,7,6,7,5,7,1,2
111,male,23,2,3,3,2,6,7,6,5,7,3
34,male,20,5,6,1,7,7,4,4,5,3,1
84,male,16,7,3,5,6,7,1,7,2,4,2
63,female,17,6,6,5,3,5,3,6,6,5,2
135,female,20,3,3,5,6,3,6,7,1,3,3
127,male,25,6,5,5,5,6,3,6,5,6,4
139,female,30,7,1,7,1,5,3,7,2,7,3
123,male,22,4,3,7,2,4,6,6,1,7,6
69,female,19,3,5,2,6,4,6,5,6,2,3
29,male,37,5,5,5,2,6,2,4,3,6,4
76,male,18,5,7,7,7,5,6,5,2,3,1
27,female,20,3,7,2,3,7,5,3,6,6,1
30,male,38,3,6,5,1,6,3,3,6,6,2
24,female,22,7,5,6,5,5,3,7,1,1,1
52,female,16,7,2,6,2,6,5,6,2,6,4
20,male,46,2,5,6,2,7,7,7,2,7,3
105,male,19,1,3,2,2,5,7,2,6,7,6
74,female,16,6,6,6,7,4,4,6,2,4,4
46,male,45,3,5,7,2,6,5,5,3,6,6
137,female,14,4,4,4,4,1,2,7,2,7,2
67,male,20,4,5,6,2,7,6,6,3,6,2
27,female,38,5,5,6,5,6,3,7,5,3,3
57,female,19,1,6,7,5,5,7,3,1,5,3
22,male,23,4,6,6,2,6,6,6,2,6,1
30,male,27,5,7,3,5,7,3,5,6,2,2
31,female,59,2,6,6,4,5,6,4,2,6,5
35,male,42,6,6,7,5,7,5,6,3,3,2
54,male,31,1,6,3,5,3,7,1,3,5,5
50,male,16,3,5,2,5,3,5,5,2,4,3
33,female,14,1,2,6,7,7,5,6,2,7,2
47,female,40,3,5,5,7,7,4,7,5,5,1
65,female,23,1,7,6,6,2,5,5,2,2,3
30,female,15,2,7,7,5,6,5,2,5,7,2
135,male,23,4,6,7,3,5,4,5,1,7,2
130,male,23,5,2,5,4,5,1,4,6,4,1
50,female,20,6,5,5,1,6,2,7,6,7,2
93,male,31,3,5,5,3,5,6,5,5,6,3
58,female,24,2,5,7,6,4,5,6,1,4,4
127,male,44,1,5,7,7,3,5,1,1,3,6
41,male,19,4,2,6,5,7,6,7,6,4,4
31,female,20,6,3,5,3,7,6,6,5,5,2
67,male,16,5,6,5,5,4,7,6,4,6,2
83,female,16,6,3,6,2,7,2,6,1,6,1
40,female,16,2,6,3,7,5,7,6,1,2,2
50,female,16,5,5,3,4,6,4,4,4,5,3
65,male,16,5,5,1,5,5,5,7,4,3,5
74,male,16,7,1,1,7,3,1,6,7,1,3
80,female,16,6,5,3,3,6,3,5,2,3,6
66,female,16,5,5,4,6,2,2,4,2,2,2
76,female,16,5,6,5,4,5,2,4,2,6,2
90,male,17,7,6,6,1,5,1,6,5,7,5
70,male,16,7,5,6,4,5,2,5,3,4,4
69,female,16,5,6,3,4,6,6,3,6,7,3
62,female,16,6,2,6,6,5,1,6,2,5,3
56,female,17,4,4,6,2,6,6,2,5,7,7
50,male,16,5,2,5,2,6,3,6,5,7,2
54,male,16,6,2,6,5,6,4,6,5,5,2
69,female,17,2,5,6,6,7,7,4,5,5,2
96,male,20,5,7,5,1,7,5,3,5,5,1
39,female,20,4,5,5,3,5,5,3,2,4,2
62,male,43,5,7,5,3,5,2,6,4,6,3
24,male,35,1,6,7,1,6,7,2,1,7,5
74,male,20,5,7,5,6,7,6,4,6,2,3
40,female,28,5,6,5,6,4,5,7,5,6,2
28,female,15,3,6,5,7,5,3,5,3,1,3
46,female,18,5,6,4,3,4,4,5,5,4,4
32,female,17,1,6,6,4,5,6,5,1,6,4
52,male,15,3,7,7,7,6,5,2,3,6,2
31,female,17,6,3,5,2,7,5,3,7,6,1
38,female,51,3,1,6,5,6,7,6,5,6,5
45,male,27,6,5,5,2,6,1,6,3,6,5
27,female,24,2,1,6,7,5,6,7,1,3,2
43,male,31,3,5,7,2,7,6,6,6,5,1
51,male,38,5,7,2,7,7,6,3,6,1,2
22,male,19,1,7,2,6,7,7,6,5,1,1
48,male,26,6,5,6,5,5,2,6,4,6,3
25,male,23,6,6,6,2,7,4,6,5,7,1
56,male,20,4,7,3,3,7,4,6,7,4,1
100,female,47,6,2,7,5,6,6,7,1,4,5
44,female,44,7,1,7,6,7,1,7,5,3,1
36,female,16,5,6,2,6,5,3,2,6,2,3
20,male,17,1,6,5,1,7,6,1,6,6,4
84,male,49,2,1,1,7,1,7,1,7,1,6
152,male,19,2,2,5,6,7,5,7,3,3,7
22,male,57,3,5,2,7,6,5,7,6,3,1
29,male,29,1,4,5,7,3,7,5,5,4,3
134,male,18,1,7,3,7,1,1,5,6,1,1
86,male,21,7,6,5,2,5,4,6,6,7,2
135,male,22,2,5,3,5,2,6,4,6,4,2
127,male,22,2,6,1,5,7,6,7,7,2,1
122,male,30,7,6,2,5,7,2,4,1,2,4
83,male,17,6,6,3,2,7,5,2,5,6,3
89,female,17,4,3,6,5,5,3,5,4,3,2
138,female,36,7,2,6,3,6,1,6,2,6,2
28,male,20,5,3,5,5,7,7,4,5,3,2
23,male,42,5,4,6,3,5,3,5,3,5,2
32,female,29,7,1,5,7,7,3,7,5,2,1
35,male,53,1,1,5,6,3,6,6,2,4,3
159,male,50,7,1,7,2,6,2,6,1,6,3
97,male,18,5,7,5,3,6,3,2,4,4,2
101,male,15,3,7,7,3,7,4,1,5,6,5
43,male,18,7,6,1,6,7,2,7,6,4,3
89,female,36,2,5,3,6,3,3,3,6,5,6
38,female,33,1,5,5,6,6,5,3,2,3,1
80,male,21,3,5,3,5,7,3,2,5,3,2
31,male,35,7,7,2,1,7,1,7,6,7,2
66,female,16,5,5,6,2,6,6,5,3,6,2
89,female,50,1,2,4,6,6,7,7,6,2,3
44,female,15,1,6,4,5,4,6,2,1,5,4
107,male,31,1,7,3,1,6,6,2,2,5,7
64,male,29,2,7,7,2,6,2,1,2,6,7
33,female,21,6,6,5,7,5,2,3,6,2,2
91,male,16,7,7,7,5,6,2,4,3,6,1
40,male,48,1,1,6,1,6,7,3,5,7,1
32,male,20,5,6,6,2,6,5,6,5,6,1
23,male,39,1,5,6,5,5,6,2,6,5,1
108,female,16,6,7,3,1,3,1,3,5,4,5
97,female,16,5,5,3,6,5,2,3,4,5,5
54,female,16,2,2,6,5,3,7,6,2,5,5
79,male,15,2,7,7,2,7,7,4,7,7,5
71,female,16,1,3,4,6,1,5,5,5,1,2
61,female,16,2,1,6,6,6,7,7,6,3,2
45,male,25,5,2,5,2,6,3,6,5,5,3
65,female,16,2,2,6,4,7,6,6,2,6,4
74,male,16,1,5,7,1,4,6,7,2,7,3
24,female,48,7,5,6,3,7,5,7,2,3,2
93,female,17,5,4,6,7,5,6,6,3,3,2
58,male,16,1,6,4,7,6,7,7,5,2,2
53,male,60,2,5,7,5,6,6,5,2,5,5
55,female,17,7,6,5,6,4,2,7,5,2,1
47,male,17,3,5,5,1,5,6,1,7,5,3
50,female,34,1,3,5,6,4,6,3,3,2,2
48,male,21,5,2,7,4,5,4,6,1,6,3
136,male,17,2,5,3,5,6,7,6,5,2,5
42,male,53,4,2,7,1,6,6,6,2,7,2
21,male,32,4,5,7,5,7,5,7,1,6,2
32,female,21,5,1,5,2,6,5,6,3,6,3
28,female,42,1,5,6,6,6,5,4,1,5,1
100,male,30,7,7,1,7,1,1,1,1,1,1
127,female,23,7,1,6,5,6,2,7,5,2,1
72,female,16,5,6,6,7,5,5,7,1,5,5
20,male,19,2,6,5,2,7,6,7,7,6,1
49,male,44,3,5,6,3,6,3,5,3,5,6
28,male,17,2,1,2,5,2,4,2,5,2,3
86,male,63,6,2,7,1,6,7,7,1,7,3
23,female,21,7,6,7,3,6,5,6,5,4,2
24,male,44,2,6,6,1,6,6,6,2,6,1
123,male,18,2,6,5,1,3,4,1,5,7,3
31,male,50,5,2,2,5,5,6,5,7,5,2
86,male,16,2,5,6,5,4,6,7,1,3,7
95,male,45,4,5,7,4,5,6,3,2,6,4
93,male,28,1,7,7,7,7,7,2,5,1,1
29,male,31,5,7,3,5,6,5,6,6,5,3
161,male,23,7,3,1,5,6,4,5,7,2,5
44,male,21,6,1,7,3,3,5,6,1,6,4
78,female,16,2,5,6,2,5,6,6,2,6,2
54,male,17,2,5,6,5,5,7,5,5,6,5
67,male,16,7,6,7,1,7,2,1,1,7,2
107,female,19,6,7,7,5,6,1,6,1,4,1
103,male,20,6,3,4,2,6,1,6,5,6,2
58,male,59,2,1,6,6,6,6,6,1,7,2
32,male,21,2,5,3,5,6,4,7,5,4,1
75,male,13,7,3,1,1,6,2,7,7,1,3
38,female,20,6,5,6,6,7,2,3,3,5,2
95,female,67,1,6,4,4,1,7,4,1,4,5
25,female,19,5,5,5,3,6,2,2,6,3,2
23,male,32,1,6,3,6,6,7,6,6,5,1
65,male,20,4,6,6,2,5,5,6,3,7,3
40,female,19,1,6,4,3,7,7,4,5,6,1
52,male,60,5,4,6,2,6,2,6,2,7,1
40,female,27,2,5,3,6,5,7,5,5,5,4
20,male,40,1,5,5,1,7,7,4,3,7,1
64,male,16,1,2,4,2,6,6,5,6,7,1
32,female,14,3,5,4,6,7,3,4,5,3,1
46,male,66,6,3,6,1,6,5,6,3,6,1
39,female,39,3,1,6,2,7,6,7,5,6,2
50,male,62,4,5,6,2,7,5,6,3,6,1
90,male,17,7,7,7,5,7,5,7,6,6,2
58,female,17,5,7,5,6,6,2,6,3,3,3
31,male,28,2,5,6,2,7,7,6,5,6,2
45,male,18,5,6,7,2,6,4,1,1,5,3
150,male,24,3,6,7,5,3,3,1,1,7,1
166,male,20,6,7,6,7,6,1,2,1,1,6
38,female,18,1,5,4,6,3,5,5,7,4,2
39,male,30,3,6,2,6,3,5,6,4,3,3
56,female,23,5,5,4,6,5,4,6,3,3,1
117,male,27,6,6,2,1,5,3,3,7,7,2
136,male,25,2,4,5,4,3,3,5,2,3,5
38,male,22,3,6,5,1,7,6,1,4,4,2
52,male,38,2,5,5,4,6,6,5,5,6,3
62,male,25,3,4,3,5,3,7,2,6,2,4
44,female,18,2,2,5,6,6,6,6,5,2,5
20,male,26,2,6,2,7,7,6,7,6,3,1
41,male,23,4,5,6,6,6,6,6,3,3,1
20,male,33,2,6,4,6,7,5,4,4,3,3
178,male,19,1,4,6,6,1,7,1,1,7,7
21,male,37,6,6,3,4,5,6,7,7,5,2
44,male,17,1,6,6,5,6,7,2,1,7,5
69,female,14,5,6,3,5,7,2,2,2,5,1
94,male,49,4,5,5,3,6,6,6,7,6,1
47,male,59,2,1,6,5,3,7,5,1,6,3
20,male,20,1,6,5,2,6,6,4,6,6,2
78,female,15,1,1,4,1,7,4,6,6,7,1
107,male,58,3,1,5,1,6,7,5,5,7,4
39,male,30,2,1,7,7,7,7,7,3,2,6
98,male,20,2,2,4,2,5,6,5,5,7,6
54,male,30,5,5,4,6,5,4,6,6,6,3
61,female,20,6,2,6,7,5,2,4,6,1,3
117,male,18,4,3,3,2,7,7,6,5,7,3
39,male,37,3,4,5,6,6,7,6,5,6,3
40,male,23,5,7,5,5,6,5,5,7,5,1
109,female,16,3,6,5,5,5,7,3,4,6,6
31,male,22,5,5,3,2,7,3,3,5,6,3
27,female,24,4,3,2,6,5,7,6,7,4,1
45,male,57,2,2,5,2,6,6,6,4,7,3
39,male,41,2,7,5,1,6,6,2,2,6,1
166,male,18,6,5,7,3,6,7,6,5,7,1
48,male,24,4,6,3,7,5,5,4,5,2,1
140,male,32,2,4,4,5,2,6,3,5,2,2
49,female,19,3,3,2,6,6,6,6,5,2,2
63,female,27,1,1,7,7,7,7,4,5,4,1
29,male,27,2,5,3,4,5,6,5,6,6,3
76,female,16,5,3,2,5,7,5,6,6,3,2
29,male,51,5,7,2,7,7,4,6,7,2,1
24,female,24,2,4,4,5,6,3,5,5,5,1
115,male,15,5,3,6,3,6,7,7,5,6,7
26,male,25,1,3,3,1,7,6,2,3,7,2
176,male,20,2,3,6,5,3,6,4,3,5,5
99,male,38,6,4,7,2,6,5,7,2,6,1
65,female,13,2,6,1,7,7,4,5,4,6,1
48,male,19,2,7,3,2,6,6,3,6,7,1
137,male,24,1,5,2,5,5,7,3,6,4,1
44,male,28,3,7,3,7,7,5,2,6,2,1
71,male,51,7,3,7,1,5,1,5,1,3,1
60,female,17,2,4,6,6,7,7,4,5,4,1
89,male,17,2,7,6,5,7,7,1,1,7,3
40,male,40,6,6,6,5,7,7,7,5,4,6
53,male,22,5,7,2,1,7,3,5,7,6,7
58,male,15,1,5,6,5,7,6,2,6,3,3
67,male,29,2,5,5,6,6,7,5,6,6,3
46,female,20,2,3,5,5,6,6,6,3,5,2
170,male,16,2,5,7,3,4,7,6,3,4,5
20,female,36,6,1,7,1,5,3,5,4,5,1
77,female,15,5,1,6,2,5,5,6,3,7,1
61,male,20,2,5,3,5,6,6,5,7,5,6
119,male,26,2,6,7,5,5,7,4,2,6,6
40,female,63,3,1,7,1,6,6,7,2,7,1
108,male,28,4,5,6,2,7,5,4,3,3,5
22,male,29,3,6,5,2,6,4,5,5,4,2
29,male,17,6,6,6,1,6,1,5,1,6,2
37,male,15,5,5,5,7,5,5,3,4,1,1
146,male,17,6,5,7,2,7,6,7,2,7,1
32,male,22,1,5,6,7,7,5,5,6,6,1
53,male,13,6,5,4,5,6,5,4,5,3,2
36,female,67,1,1,7,1,7,7,7,7,2,1
49,female,15,6,7,2,1,7,3,1,6,7,1
80,male,17,1,7,7,5,2,7,1,2,7,2
135,male,19,6,1,7,2,7,3,6,1,7,1
56,male,34,2,2,6,3,6,3,4,2,6,1
51,male,17,7,6,6,1,7,2,4,7,7,2
148,male,18,3,2,6,7,6,7,7,5,6,3
116,male,21,5,4,6,1,7,5,4,3,7,1
66,male,59,6,3,4,2,6,4,5,5,3,2
25,male,21,2,7,3,6,5,3,3,6,2,2
97,male,21,2,2,6,4,4,7,3,4,5,5
101,male,39,1,4,4,7,7,7,5,7,3,1
45,female,19,5,7,7,5,7,7,7,5,4,2
77,male,24,2,4,3,7,6,7,6,6,3,3
66,male,37,3,6,4,4,6,3,5,6,3,1
29,female,20,3,7,5,7,5,3,5,3,1,1
38,male,29,2,5,3,6,5,7,6,5,7,3
24,female,19,4,7,5,6,6,6,3,6,3,1
38,male,44,7,6,7,6,7,2,5,1,2,3
76,male,38,6,3,3,2,6,5,7,5,6,3
154,male,26,7,7,6,6,7,1,4,3,4,2
66,male,15,3,3,1,3,2,7,6,6,3,3
78,female,17,6,5,5,6,6,4,5,5,5,3
54,female,50,4,2,5,3,7,3,5,2,6,2
71,male,45,6,5,3,2,5,5,5,3,6,4
21,female,16,4,2,5,2,7,2,7,3,4,2
28,female,45,6,4,5,1,7,3,7,2,7,2
105,male,17,7,3,7,1,7,7,7,7,7,7
34,male,15,1,5,2,6,7,7,4,6,2,1
27,male,21,6,6,6,6,6,1,7,7,1,1
38,male,19,1,5,6,5,6,2,4,2,3,3
107,male,16,7,5,5,6,7,1,4,7,4,1
62,male,20,1,2,2,4,5,6,4,7,5,3
73,male,15,5,7,7,1,3,1,1,1,7,1
49,female,49,2,3,3,5,6,7,7,7,4,6
144,male,25,3,5,4,3,5,4,1,2,5,3
48,female,16,1,5,5,6,7,7,3,7,7,6
31,female,22,3,3,6,3,6,5,4,5,7,3
64,female,16,5,4,7,2,6,4,2,4,6,1
43,female,22,2,6,5,7,7,3,5,3,4,2
73,female,30,5,1,6,3,5,3,5,5,5,5
77,female,16,2,7,6,7,2,3,3,1,2,4
55,male,17,5,7,6,4,7,5,5,6,7,3
80,male,70,3,6,5,4,7,6,6,6,6,2
39,male,19,4,5,4,3,6,5,5,3,6,5
47,male,20,5,6,6,5,6,6,5,5,6,4
71,male,19,5,5,3,5,5,4,6,6,5,3
53,male,16,5,5,3,5,5,5,5,5,3,3
55,male,19,5,6,3,7,5,7,2,3,1,1
28,male,25,1,7,7,7,7,7,5,4,2,1
118,female,15,3,4,4,6,6,6,6,4,3,2
43,female,17,7,2,6,5,6,2,6,1,6,4
31,male,16,6,5,6,3,5,4,6,5,5,2
30,female,53,6,3,5,1,7,5,7,4,6,2
132,male,20,2,5,6,2,5,5,3,6,6,5
33,male,22,7,6,6,2,5,1,6,6,3,1
25,male,25,7,3,3,3,7,2,7,6,2,1
31,male,20,6,5,6,6,7,6,6,3,5,4
22,male,13,2,3,7,5,7,7,2,1,5,1
33,male,16,1,2,1,7,7,5,5,7,1,1
37,female,24,3,2,5,5,6,7,6,5,5,6
35,female,24,3,7,5,5,7,2,2,5,3,7
78,female,16,5,5,6,6,5,7,7,2,3,2
52,male,21,2,6,6,2,6,6,3,2,6,2
56,male,32,5,1,5,1,7,3,5,1,5,4
21,male,17,6,6,4,1,7,2,2,7,7,1
81,male,16,2,6,1,3,3,6,3,6,6,6
47,male,29,6,5,6,2,3,2,5,4,6,3
25,female,13,2,6,6,4,7,7,4,7,5,1
34,female,28,2,5,6,6,6,7,5,3,5,5
100,female,30,2,2,7,5,5,6,7,1,5,4
33,male,30,6,3,5,6,6,4,6,6,4,2
71,female,29,6,4,6,5,5,3,4,1,4,1
68,female,16,5,5,2,7,5,6,4,5,2,3
20,male,25,2,6,4,5,5,7,6,5,5,4
99,male,15,1,6,5,5,7,7,5,3,6,3
37,male,28,2,5,4,5,6,7,6,5,3,5
53,male,14,5,6,4,6,5,4,6,3,2,1
47,female,39,3,2,6,4,5,6,7,5,6,1
45,female,17,3,6,6,6,1,4,2,3,5,4
22,male,25,6,5,5,1,7,1,6,6,7,1
29,male,19,2,5,3,5,4,6,5,7,4,4
24,male,17,6,7,5,1,6,1,5,2,1,1
80,female,16,6,7,5,7,6,2,6,2,3,4
155,female,15,1,6,5,7,2,7,3,5,2,6
28,male,43,6,7,1,5,6,6,7,7,6,4
79,male,16,1,4,1,5,3,6,4,5,3,4
36,female,16,1,2,6,6,5,7,6,3,4,3
43,male,16,2,5,1,1,7,3,3,6,7,3
30,male,31,2,5,6,5,6,7,6,5,7,5
49,male,21,5,2,3,2,5,6,6,6,6,2
57,male,20,3,6,6,6,4,6,5,5,5,3
50,male,18,6,7,7,1,7,7,7,6,6,5
57,male,17,0,0,0,0,7,0,0,0,7,0
156,male,30,6,6,7,1,7,3,3,2,1,1
38,male,64,1,7,3,5,6,3,6,5,3,2
45,male,54,4,4,6,2,6,6,6,2,7,5
69,female,26,5,4,6,2,6,3,5,2,6,2
49,male,42,3,3,6,2,6,5,4,1,7,2
63,male,34,2,5,6,5,7,7,2,5,5,2
20,male,31,1,6,5,5,6,5,6,6,3,2
27,male,15,2,1,5,1,7,5,7,4,7,1
61,male,19,5,6,4,2,6,3,2,5,6,5
64,male,55,4,6,4,4,6,2,6,4,6,2
66,male,17,6,5,5,2,7,5,5,2,5,2
40,male,15,7,2,6,1,7,5,5,6,7,1
174,male,18,2,6,7,2,3,6,4,5,5,4
164,male,19,4,7,6,4,5,7,5,1,6,2
147,male,21,4,5,5,4,5,6,3,2,6,3
145,male,19,3,7,5,1,6,7,5,5,7,4
33,male,22,0,0,0,0,0,0,0,0,0,0
62,male,34,6,2,7,1,7,7,2,3,6,4
48,female,16,6,5,5,5,6,2,6,3,4,1
141,male,19,6,6,4,2,6,2,7,6,7,2
160,female,17,3,1,1,2,6,7,7,1,7,3
